,X,Y,S_02_ID_x,DNAE_2002,D_02_ID_x,C_02_ID_x,SNAE_2002_x,CNAE_2002_x,2002_CENSU,PROJ_POP_J,Urban,Cvrg2008,FID_1,FID_1_1,SN,DISTRICT,VILLAGE,SOURCE_NA,FUND_AGENC,YEAR_CONST,SOURCE_TYP,OWNER_TYPE,STATUS,DEPTH,SWL,YIELD,RECEIVED_N,RECEIVED_E,WSSC__EXIS,WSSC_TRAIN,CONTRACTOR,Y_UT200,DNAE_2010,DNAE_2006,CNAE_2006,SNAE_2006,PNAE_2006,FID_2,D_02_ID_y,PNAE_2002,P_02_ID,FTYPE,LABEL_P,DTW,DEPTH_clean,uid,geometry
349,33.025,3.311003089,305102,4,305,3051,22,5,11666,14767,0,95,1178,1180,347,2,637,603,49,115,0,16,7,51.7,32,0.72,505902,368548,2,4,3,568548,4,4,5,18,187,521,305,178,30510204,3,178,3.5,51.7,349,POINT (33.05312911561639 3.334330155743113)
348,33.075,3.361003089,305107,4,305,3051,42,5,15060,19064,0,95,1178,1180,347,2,637,603,49,115,0,16,7,51.7,32,0.72,505902,368548,2,4,3,568548,4,4,5,18,187,521,305,178,30510204,3,178,16,51.7,348,POINT (33.05312911561639 3.334330155743113)
347,33.025,3.361003089,305107,4,305,3051,42,5,15060,19064,0,95,1178,1180,347,2,637,603,49,115,0,16,7,51.7,32,0.72,505902,368548,2,4,3,568548,4,4,5,18,187,521,305,178,30510204,3,178,3.5,51.7,347,POINT (33.05312911561639 3.334330155743113)
346,33.075,3.311003089,305109,4,305,3051,49,5,16570,20975,0,79,1178,1180,347,2,637,603,49,115,0,16,7,51.7,32,0.72,505902,368548,2,4,3,568548,4,4,5,18,187,521,305,178,30510204,3,178,3.5,51.7,346,POINT (33.05312911561639 3.334330155743113)
345,33.025,3.311003089,305102,4,305,3051,22,5,11666,14767,0,95,1176,1178,344,2,762,714,79,117,0,4,7,61,23.47,3,503589,366623,6,16,6,566623,4,4,5,18,187,521,305,178,30510204,3,178,3.5,61,345,POINT (33.0323071955191 3.316915575620788)
344,33.025,3.361003089,305107,4,305,3051,42,5,15060,19064,0,95,1176,1178,344,2,762,714,79,117,0,4,7,61,23.47,3,503589,366623,6,16,6,566623,4,4,5,18,187,521,305,178,30510204,3,178,3.5,61,344,POINT (33.0323071955191 3.316915575620788)
343,33.075,3.311003089,305109,4,305,3051,49,5,16570,20975,0,79,1176,1178,344,2,762,714,79,117,0,4,7,61,23.47,3,503589,366623,6,16,6,566623,4,4,5,18,187,521,305,178,30510204,3,178,3.5,61,343,POINT (33.0323071955191 3.316915575620788)
342,33.025,3.311003089,305102,4,305,3051,22,5,11666,14767,0,95,1175,1177,343,2,433,99999,99999,99999,0,4,7,,,,366288,503939,5,9,0,566288,4,4,5,18,187,521,305,178,30510204,3,178,3.5,,342,POINT (33.03545769139235 3.313884719565431)
341,33.025,3.361003089,305107,4,305,3051,42,5,15060,19064,0,95,1175,1177,343,2,433,99999,99999,99999,0,4,7,,,,366288,503939,5,9,0,566288,4,4,5,18,187,521,305,178,30510204,3,178,3.5,,341,POINT (33.03545769139235 3.313884719565431)
340,33.075,3.311003089,305109,4,305,3051,49,5,16570,20975,0,79,1175,1177,343,2,433,99999,99999,99999,0,4,7,,,,366288,503939,5,9,0,566288,4,4,5,18,187,521,305,178,30510204,3,178,3.5,,340,POINT (33.03545769139235 3.313884719565431)
339,33.025,3.311003089,305102,4,305,3051,22,5,11666,14767,0,95,1174,1176,342,2,639,605,31,116,0,4,7,90,,0.5,506988,366102,6,16,18,566102,4,4,5,18,187,521,305,178,30510204,3,178,3.5,90,339,POINT (33.06290375595387 3.312200607976661)
338,33.075,3.311003089,305109,4,305,3051,49,5,16570,20975,0,79,1174,1176,342,2,639,605,31,116,0,4,7,90,,0.5,506988,366102,6,16,18,566102,4,4,5,18,187,521,305,178,30510204,3,178,3.5,90,338,POINT (33.06290375595387 3.312200607976661)
337,33.025,3.261003089,305102,4,305,3051,22,5,11666,14767,0,95,1304,1305,299,2,759,99999,99999,77,0,4,7,,,,363411,503640,6,11,0,563411,4,4,5,18,58,545,305,55,30510201,3,55,16,,337,POINT (33.03276533102311 3.287856561990126)
336,33.025,3.311003089,305102,4,305,3051,22,5,11666,14767,0,95,1304,1305,299,2,759,99999,99999,77,0,4,7,,,,363411,503640,6,11,0,563411,4,4,5,18,58,545,305,55,30510201,3,55,3.5,,336,POINT (33.03276533102311 3.287856561990126)
335,33.075,3.311003089,305109,4,305,3051,49,5,16570,20975,0,79,1304,1305,299,2,759,99999,99999,77,0,4,7,,,,363411,503640,6,11,0,563411,4,4,5,18,58,545,305,55,30510201,3,55,3.5,,335,POINT (33.03276533102311 3.287856561990126)
334,33.125,3.361003089,305107,4,305,3051,42,5,15060,19064,0,95,1177,1179,345,2,595,99999,99999,83,0,4,7,,,,366685,511451,6,9,0,566685,4,4,5,18,187,521,305,178,30510204,3,178,16,,334,POINT (33.10307877476694 3.31747162715405)
333,33.125,3.311003089,305109,4,305,3051,49,5,16570,20975,0,79,1177,1179,345,2,595,99999,99999,83,0,4,7,,,,366685,511451,6,9,0,566685,4,4,5,18,187,521,305,178,30510204,3,178,3.5,,333,POINT (33.10307877476694 3.31747162715405)
332,33.075,3.311003089,305109,4,305,3051,49,5,16570,20975,0,79,1177,1179,345,2,595,99999,99999,83,0,4,7,,,,366685,511451,6,9,0,566685,4,4,5,18,187,521,305,178,30510204,3,178,3.5,,332,POINT (33.10307877476694 3.31747162715405)
331,33.325,3.261003089,305108,4,305,3051,43,5,14103,17852,0,77,1306,1307,1029,2,469,446,8,116,0,4,7,55,14.46,3,531142,359452,6,11,6,559452,4,4,5,44,132,546,305,126,30510902,3,126,3.5,55,331,POINT (33.28031255069143 3.252000860693718)
330,33.275,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1306,1307,1029,2,469,446,8,116,0,4,7,55,14.46,3,531142,359452,6,11,6,559452,4,4,5,44,132,546,305,126,30510902,3,126,3.5,55,330,POINT (33.28031255069143 3.252000860693718)
329,33.275,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1306,1307,1029,2,469,446,8,116,0,4,7,55,14.46,3,531142,359452,6,11,6,559452,4,4,5,44,132,546,305,126,30510902,3,126,16,55,329,POINT (33.28031255069143 3.252000860693718)
328,33.325,3.211003089,312206,9,312,3122,60,0,20843,27786,0,60,1215,1216,1024,2,331,99999,99,76,0,4,7,,,,355080,532997,6,10,19,555080,4,4,5,44,205,530,305,196,30510903,3,196,3.5,,328,POINT (33.29699796043084 3.212443006573001)
327,33.275,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1215,1216,1024,2,331,99999,99,76,0,4,7,,,,355080,532997,6,10,19,555080,4,4,5,44,205,530,305,196,30510903,3,196,16,,327,POINT (33.29699796043084 3.212443006573001)
326,33.275,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1220,1221,1030,2,345,354,31,117,0,4,7,45,6.27,2.53,525363,360283,6,16,17,560283,4,4,5,44,205,530,305,196,30510903,3,196,3.5,45,326,POINT (33.22829714149951 3.259532038643886)
325,33.225,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1220,1221,1030,2,345,354,31,117,0,4,7,45,6.27,2.53,525363,360283,6,16,17,560283,4,4,5,44,205,530,305,196,30510903,3,196,3.5,45,325,POINT (33.22829714149951 3.259532038643886)
324,33.225,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1220,1221,1030,2,345,354,31,117,0,4,7,45,6.27,2.53,525363,360283,6,16,17,560283,4,4,5,44,205,530,305,196,30510903,3,196,3.5,45,324,POINT (33.22829714149951 3.259532038643886)
323,33.225,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1221,1222,1038,2,592,997,8,116,0,4,7,46,25.58,2.3,524327,357710,6,11,6,557710,4,4,5,44,205,530,305,196,30510903,3,196,3.5,46,323,POINT (33.21896694247037 3.236256302045623)
322,33.225,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1221,1222,1038,2,592,997,8,116,0,4,7,46,25.58,2.3,524327,357710,6,11,6,557710,4,4,5,44,205,530,305,196,30510903,3,196,3.5,46,322,POINT (33.21896694247037 3.236256302045623)
321,33.275,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1219,1220,1028,2,385,99999,99,76,0,4,7,,,,356952,528948,6,10,0,556952,4,4,5,44,205,530,305,196,30510903,3,196,3.5,,321,POINT (33.26055847424995 3.22938885245307)
320,33.225,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1219,1220,1028,2,385,99999,99,76,0,4,7,,,,356952,528948,6,10,0,556952,4,4,5,44,205,530,305,196,30510903,3,196,3.5,,320,POINT (33.26055847424995 3.22938885245307)
319,33.275,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1219,1220,1028,2,385,99999,99,76,0,4,7,,,,356952,528948,6,10,0,556952,4,4,5,44,205,530,305,196,30510903,3,196,16,,319,POINT (33.26055847424995 3.22938885245307)
318,33.225,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1219,1220,1028,2,385,99999,99,76,0,4,7,,,,356952,528948,6,10,0,556952,4,4,5,44,205,530,305,196,30510903,3,196,3.5,,318,POINT (33.26055847424995 3.22938885245307)
317,33.275,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1218,1219,1027,2,52,38,8,117,0,4,7,70,28.6,0.51,527109,356923,6,16,6,556923,4,4,5,44,205,530,305,196,30510903,3,196,3.5,70,317,POINT (33.24400583426672 3.229130617955995)
316,33.225,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1218,1219,1027,2,52,38,8,117,0,4,7,70,28.6,0.51,527109,356923,6,16,6,556923,4,4,5,44,205,530,305,196,30510903,3,196,3.5,70,316,POINT (33.24400583426672 3.229130617955995)
315,33.275,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1218,1219,1027,2,52,38,8,117,0,4,7,70,28.6,0.51,527109,356923,6,16,6,556923,4,4,5,44,205,530,305,196,30510903,3,196,16,70,315,POINT (33.24400583426672 3.229130617955995)
314,33.225,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1218,1219,1027,2,52,38,8,117,0,4,7,70,28.6,0.51,527109,356923,6,16,6,556923,4,4,5,44,205,530,305,196,30510903,3,196,3.5,70,314,POINT (33.24400583426672 3.229130617955995)
313,33.225,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1217,1218,1026,2,889,891,8,116,0,4,7,52,7,1.8,526536,356330,5,16,20,556330,4,4,5,44,205,530,305,196,30510903,3,196,3.5,52,313,POINT (33.23884708753496 3.22376700894308)
312,33.275,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1217,1218,1026,2,889,891,8,116,0,4,7,52,7,1.8,526536,356330,5,16,20,556330,4,4,5,44,205,530,305,196,30510903,3,196,16,52,312,POINT (33.23884708753496 3.22376700894308)
311,33.225,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1217,1218,1026,2,889,891,8,116,0,4,7,52,7,1.8,526536,356330,5,16,20,556330,4,4,5,44,205,530,305,196,30510903,3,196,3.5,52,311,POINT (33.23884708753496 3.22376700894308)
310,33.225,3.261003089,305109,4,305,3051,49,5,16570,20975,0,79,1216,1217,1025,2,875,99999,10,116,0,99999,7,,,,355788,526400,6,10,0,555788,4,4,5,44,205,530,305,196,30510903,3,196,3.5,,310,POINT (33.23762183939596 3.218863850554008)
309,33.275,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1216,1217,1025,2,875,99999,10,116,0,99999,7,,,,355788,526400,6,10,0,555788,4,4,5,44,205,530,305,196,30510903,3,196,16,,309,POINT (33.23762183939596 3.218863850554008)
308,33.225,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1216,1217,1025,2,875,99999,10,116,0,99999,7,,,,355788,526400,6,10,0,555788,4,4,5,44,205,530,305,196,30510903,3,196,3.5,,308,POINT (33.23762183939596 3.218863850554008)
307,33.225,3.161003089,312210,9,312,3122,74,0,19953,26599,0,28,1639,1640,1067,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,550871,9,9,0,68,53,622,312,50,31221001,3,50,16,,307,POINT (33.22385900595533 3.174383065974227)
306,33.225,3.211003089,305109,4,305,3051,49,5,16570,20975,0,79,1639,1640,1067,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,550871,9,9,0,68,53,622,312,50,31221001,3,50,3.5,,306,POINT (33.22385900595533 3.174383065974227)
305,33.225,3.161003089,312210,9,312,3122,74,0,19953,26599,0,28,1641,1642,1069,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,550810,9,9,0,68,53,622,312,50,31221001,3,50,16,,305,POINT (33.22383188600662 3.173831206940258)
